,"Date","Minimum temperature (°C)","Maximum temperature (°C)","Rainfall (mm)","Evaporation (mm)","Sunshine (hours)","Direction of maximum wind gust ","Speed of maximum wind gust (km/h)","Time of maximum wind gust","9am Temperature (°C)","9am relative humidity (%)","9am cloud amount (oktas)","9am wind direction","9am wind speed (km/h)","9am MSL pressure (hPa)","3pm Temperature (°C)","3pm relative humidity (%)","3pm cloud amount (oktas)","3pm wind direction","3pm wind speed (km/h)","3pm MSL pressure (hPa)"
,2017-01-2,15.7,29.9,0,,,SE,43,16:02,19.6,73,3,NE,9,1009.2,27.7,33,8,S,13,1008.3
,2017-01-3,13.1,27.1,0,,,ENE,44,17:17,19.3,53,4,SE,17,1018.3,24.5,39,1,ENE,28,1016.2
,2017-01-4,11.0,25.1,0,,,E,37,16:38,17.4,68,8,ENE,13,1021.0,22.8,46,8,E,15,1018.5
,2017-01-5,11.2,29.9,0,,,SSW,54,16:57,18.5,68,4,SE,9,1018.4,28.6,33,1,NE,15,1014.0
,2017-01-6,14.5,30.6,1.4,,,ENE,43,17:54,20.3,69,,SE,7,1017.5,28.9,29,1,NE,24,1014.3
,2017-01-7,11.8,32.4,0,,,ENE,35,19:38,19.5,65,,N,6,1017.4,30.8,27,,NNW,13,1011.3
,2017-01-8,14.9,32.2,0,,,WNW,37,11:53,21.5,65,,WSW,6,1012.1,31.1,27,,WNW,19,1009.5
,2017-01-9,19.3,35.7,0,,,SW,48,16:45,25.4,52,8,NNW,9,1011.4,33.1,30,8,WSW,28,1008.1
,2017-01-10,17.3,34.2,0,,,NW,44,12:00,25.1,58,,NW,13,1011.2,31.0,35,8,WNW,24,1008.8
,2017-01-11,16.1,36.0,0,,,W,57,15:10,27.6,53,,W,13,1008.4,35.0,28,1,WNW,31,1005.2
,2017-01-12,12.9,35.1,0,,,E,52,17:58,20.6,65,6,SE,9,1011.4,32.8,22,,WNW,11,1007.8
,2017-01-13,17.2,39.6,0,,,NNW,61,12:49,22.9,65,,NW,6,1006.8,38.8,21,1,NW,30,998.8
,2017-01-14,18.9,30.3,0.4,,,WNW,56,14:38,23.9,50,,WNW,30,1004.7,29.7,17,,WNW,35,1004.6
,2017-01-15,11.3,31.4,0,,,ENE,52,17:16,19.0,62,,ESE,9,1014.8,29.3,19,,WSW,17,1012.5
,2017-01-16,16.6,35.5,0,,,NW,33,16:55,21.1,66,,ESE,6,1015.8,34.0,21,,WSW,17,1011.5
,2017-01-17,12.6,38.6,0,,,WNW,54,12:01,23.4,59,,W,4,1013.4,36.9,22,1,W,28,1008.7
,2017-01-18,16.1,38.0,0,,,W,59,12:10,28.0,47,,N,11,1006.3,37.0,12,,W,33,1006.0
,2017-01-19,14.3,23.7,0,,,E,37,16:28,15.2,74,8,ESE,15,1014.0,21.5,57,8,NE,15,1010.5
,2017-01-20,15.1,29.0,2.8,,,WNW,59,14:31,17.4,87,6,W,2,998.0,24.0,81,8,NW,33,991.9
,2017-01-21,8.5,31.2,2.2,,,E,46,18:19,16.9,50,,SSE,13,1009.8,28.4,23,,W,13,1009.1
,2017-01-22,15.0,32.3,0,,,E,37,19:27,18.0,65,8,SW,7,1016.4,31.1,25,,WNW,13,1011.9
,2017-01-23,13.9,36.9,0,,,NW,50,14:18,21.8,63,2,NW,4,1012.5,34.0,37,1,NNW,13,1007.4
,2017-01-24,21.7,33.6,1.6,,,W,56,11:23,24.7,81,1,NNW,20,1007.8,28.8,47,8,W,20,1009.6
,2017-01-25,15.5,27.8,0,,,ESE,26,23:26,15.9,76,7,E,13,1019.7,24.7,48,1,SW,11,1015.2
,2017-01-26,15.1,32.9,0,,,E,50,17:21,19.0,73,7,E,7,1015.5,30.3,32,,W,11,1011.8
,2017-01-27,13.5,33.6,0,,,NE,37,18:37,18.8,71,7,NE,15,1017.2,30.4,34,,WNW,11,1013.2
,2017-01-28,14.4,35.4,0,,,NW,50,10:46,23.2,64,,N,11,1014.8,33.7,25,1,W,26,1011.9
,2017-01-29,14.2,36.6,0,,,N,39,13:21,23.5,42,,E,6,1016.9,34.2,17,,NW,13,1013.5
,2017-01-30,15.5,39.1,0,,,WNW,74,17:29,24.1,66,,NNW,6,1011.9,38.4,19,,NW,43,1007.1
,2017-01-31,21.0,36.6,0,,,NW,54,13:18,27.9,32,,N,13,1009.3,34.2,28,,WNW,26,1008.1
,2017-02-1,16.1,23.7,0.6,,,NNW,52,14:35,17.0,82,7,ESE,11,1014.6,20.0,91,8,NNW,28,1011.1
,2017-02-2,12.5,29.4,6.8,,,NW,39,13:22,17.5,74,, ,Calm,1013.7,27.2,20,,NNW,20,1011.4
,2017-02-3,13.7,30.2,0,,,NNW,37,14:43,18.0,76,,NNW,9,1015.0,28.3,24,,N,19,1011.6
,2017-02-4,12.8,34.2,0,,,NNW,39,14:51,20.7,71,,S,7,1014.1,32.5,15,1,NW,19,1010.6
,2017-02-5,14.4,36.4,0,,,NW,52,12:53,23.2,49,7,SW,6,1012.2,35.4,32,,NW,33,1008.2
,2017-02-6,20.4,34.0,4.0,,,NW,50,00:01,23.5,81,4,SW,7,1012.1,31.7,39,7,WNW,11,1010.5
,2017-02-7,18.6,22.9,0.6,,,SE,41,22:32,19.9,87,7,SE,9,1018.6,22.5,61,8,SE,22,1019.3
,2017-02-8,16.5,25.6,0,,,E,39,13:28,20.2,70,,SE,20,1023.2,23.8,63,8,ESE,24,1021.3
,2017-02-9,17.5,36.0,0,,,NNW,35,11:10,22.4,68,,SW,7,1017.3,33.7,31,,WNW,20,1012.1
,2017-02-10,18.4,41.0,0,,,WNW,46,10:18,26.6,56,,W,9,1012.3,38.9,20,,W,26,1009.0
,2017-02-11,19.3,41.6,0,,,WNW,50,19:26,27.5,50,,ENE,4,1009.0,39.3,20,,WSW,28,1005.0
,2017-02-12,19.6,31.9,2.6,,,W,59,11:45,25.8,70,2,WNW,9,1001.2,22.0,42,8,WSW,33,1002.4
,2017-02-13,5.8,26.9,0.8,,,WNW,39,23:32,13.5,54,,SSW,6,1007.7,24.8,29,,NNW,20,1006.0
,2017-02-14,13.2,27.7,0,,,ENE,52,17:08,17.3,56,7,SSE,13,1014.5,26.2,25,,WNW,13,1012.5
,2017-02-15,9.3,30.3,0,,,WNW,43,16:20,16.1,65,,NNW,9,1016.0,27.4,32,1,NNW,26,1010.5
,2017-02-16,10.4,34.4,0,,,N,44,14:38,19.9,50,,E,4,1011.9,33.0,13,,NNW,20,1008.6
,2017-02-17,10.0,36.3,0,,,WNW,56,13:53,21.6,38,,S,6,1009.4,34.0,14,1,WNW,37,1006.1
,2017-02-18,15.5,24.0,0,,,NW,44,16:05,18.2,62,5,N,9,1006.4,15.7,76,8,N,24,1006.3
,2017-02-19,5.9,23.2,5.2,,,NW,61,12:00,13.7,53,,NNW,9,1008.5,22.5,23,,NW,26,1005.5
,2017-02-20,7.3,21.7,0,,,NW,46,12:30,11.8,51,,NW,28,1010.0,20.0,29,,WNW,31,1009.3
,2017-02-21,2.8,27.0,0,,,E,46,18:41,12.3,52,,S,6,1019.9,24.9,18,,ENE,11,1016.8
,2017-02-22,9.8,32.5,0,,,NW,48,17:01,17.5,71,,NE,6,1019.9,30.2,24,,W,15,1015.5
,2017-02-23,11.4,35.5,0,,,NW,50,15:36,20.6,62,,NW,6,1018.3,34.3,18,1,W,17,1015.8
,2017-02-24,14.8,33.7,0,,,E,52,17:26,19.8,74,7,NE,15,1020.4,30.3,28,,NNW,24,1016.0
,2017-02-25,15.1,21.9,0,,,ESE,41,19:33,15.8,73,8,ESE,15,1020.6,19.9,54,8,S,22,1019.5
,2017-02-26,10.5,24.8,0,,,ENE,39,15:03,17.3,59,8,SSE,17,1022.6,22.5,41,2,E,19,1020.5
,2017-02-27,9.3,27.2,0,,,ESE,39,15:33,18.0,70,7,SSE,7,1024.4,24.8,40,5,ESE,15,1021.9
,2017-02-28,9.7,28.5,0,,,E,41,17:11,19.2,66,7,SSW,7,1023.5,25.6,47,,E,17,1020.8
,2017-03-1,11.2,29.6,0,,,E,37,15:43,18.7,70,,SE,7,1022.3,28.3,33,,SE,19,1019.3
,2017-03-2,14.1,26.9,0,,,ENE,35,11:57,21.6,62,,SSE,11,1018.9,21.2,72,,ENE,20,1016.2
,2017-03-3,15.6,27.2,7.6,,,ESE,50,13:22,19.4,79,,SSE,17,1018.9,22.9,66,,ESE,37,1017.8
,2017-03-4,16.7,25.6,2.0,,,E,39,17:07,17.2,97,,SSE,9,1018.0,23.2,50,,SE,19,1014.9
,2017-03-5,12.0,28.5,3.6,,,SSE,48,15:02,18.4,72,,SE,9,1012.6,27.3,34,,S,28,1009.9
,2017-03-6,10.6,26.1,0.2,,,S,44,11:52,17.1,57,,SE,17,1015.0,25.1,32,,SSW,20,1013.4
,2017-03-7,11.7,23.9,0,,,SE,44,15:58,16.5,51,,SSE,19,1019.2,23.0,39,,E,28,1017.2
,2017-03-8,8.9,21.5,0,,,,,,15.0,66,,SSE,15,1019.7,19.7,55,,E,20,1018.1
,2017-03-9,11.3,23.5,,,,NNE,33,15:50,14.4,78,,SSE,13,1018.7,22.6,38,,SE,13,1016.1
,2017-03-10,5.8,29.6,0,,,SE,50,15:39,12.7,78,,SE,6,1016.5,28.8,13,,SSW,26,1012.8
,2017-03-11,9.1,30.1,0,,,NW,31,14:26,12.8,94,,NE,2,1014.7,28.2,28,,NW,15,1010.0
,2017-03-12,10.5,32.7,0,,,NNW,56,18:58,16.0,81,,SE,4,1009.8,31.4,16,,NW,31,1005.3
,2017-03-13,15.0,26.9,1.6,,,SSE,48,06:35,17.5,76,,SE,13,1012.0,24.6,51,,E,19,1012.5
,2017-03-14,12.9,24.1,1.2,,,E,48,15:05,20.9,62,,SE,13,1020.7,20.7,87,,ESE,17,1020.5
,2017-03-15,17.0,25.4,13.0,,,E,46,10:09,19.2,80,,SSE,9,1021.8,25.4,55,,NE,26,1018.2
,2017-03-16,17.4,27.7,0,,,E,37,18:24,18.4,88,,S,9,1014.5,25.4,54,,NW,11,1010.6
,2017-03-17,14.7,24.3,0.2,,,ESE,46,15:14,18.2,75,,S,20,1019.5,23.0,52,,SE,19,1021.4
,2017-03-18,13.5,23.5,0,,,ESE,46,11:21,17.5,70,,SSE,19,1025.7,22.0,61,,SE,26,1024.5
,2017-03-19,14.4,27.5,0,,,NE,41,17:08,19.4,77,,SSE,15,1022.1,25.5,63,,NE,22,1018.3
,2017-03-20,14.8,30.4,0.8,,,NNW,44,16:51,19.8,88,,NE,6,1018.6,28.9,45,,W,9,1014.5
,2017-03-21,18.2,23.7,6.4,,,W,50,11:12,19.9,93,, ,Calm,1015.6,20.7,89,,NNW,9,1013.4
,2017-03-22,16.1,27.1,22.8,,,NW,39,13:39,20.0,95,,NNE,9,1014.1,20.1,95,8,NW,24,1013.7
,2017-03-23,12.6,19.9,8.2,,,ESE,30,10:20,15.7,87,8,SSE,9,1019.3,18.1,80,8,ENE,15,1017.7
,2017-03-24,14.4,21.6,9.0,,,E,31,14:23,16.1,77,6,SSE,11,1020.7,20.7,58,8,ESE,17,1018.4
,2017-03-25,12.2,20.2,0,,,NW,15,10:04,15.1,88,7,SE,9,1016.8,17.9,79,8,S,2,1014.0
,2017-03-26,10.0,28.4,0.6,,,ENE,26,19:24,15.6,86,,SE,9,1016.5,27.9,36,,SW,9,1014.0
,2017-03-27,12.8,29.9,0,,,WNW,59,19:26,16.0,99,4, ,Calm,1015.9,28.6,46,,NW,30,1010.6
,2017-03-28,15.9,27.3,0.4,,,NNW,33,14:59,18.0,85,3,N,9,1013.4,26.5,41,,NNW,11,1011.1
,2017-03-29,8.4,27.5,0,,,NNW,41,14:25,10.9,99,8,NNW,7,1012.5,26.6,23,,NW,22,1008.4
,2017-03-30,10.8,22.7,0,,,SSW,48,16:03,16.2,84,7,WSW,6,1009.1,19.7,58,8,SSE,20,1007.6
,2017-03-31,7.2,20.2,7.6,,,,,,10.6,63,,S,19,1018.0,18.7,40,1,S,9,1015.3
,2017-04-1,5.6,22.3,,,,ENE,35,17:42,9.2,99,7, ,Calm,1017.6,20.6,32,,WSW,11,1017.3
,2017-04-2,9.1,20.4,0,,,,,,15.1,61,,SSE,13,1026.8,19.5,41,5,NE,13,1024.8
,2017-04-3,4.5,18.4,0,,,ESE,41,16:50,13.0,70,8,S,19,1030.5,17.7,49,6,ESE,22,1028.5
,2017-04-4,5.7,18.7,0,,,ESE,41,17:18,14.2,64,1,SSE,17,1030.2,17.8,56,5,SE,20,1027.8
,2017-04-5,3.7,19.2,0,,,E,28,17:36,12.7,78,8,SSE,9,1028.1,18.1,51,8,NE,15,1023.5
,2017-04-6,4.1,21.3,0,,,NE,26,15:27,13.6,73,,SW,6,1026.9,21.0,34,1,NNW,15,1023.4
,2017-04-7,3.3,21.4,0,,,NNE,28,14:43,13.8,73,,SE,7,1028.9,20.5,35,,NE,15,1025.1
,2017-04-8,5.0,22.5,0,,,W,30,15:46,13.8,71,,SW,4,1026.5,21.1,40,,NW,15,1020.5
,2017-04-9,6.8,18.7,0.6,,,NNW,44,14:35,13.5,85,8,WSW,9,1015.0,13.8,90,8,WNW,28,1006.2
,2017-04-10,5.8,15.0,13.0,,,NNW,43,02:17,9.1,77,8,NW,19,1006.9,13.8,57,8,WNW,7,1009.2
,2017-04-11,5.9,19.9,1.6,,,S,43,10:22,14.5,59,,S,24,1019.9,18.5,49,7,SSE,20,1019.2
,2017-04-12,5.3,20.8,0,,,E,35,15:53,14.3,69,,S,13,1025.0,18.3,58,6,NNE,11,1022.3
,2017-04-13,4.7,19.7,0.2,,,NNW,22,14:14,12.2,79,5,SW,4,1025.1,18.7,57,4,NW,11,1021.0
,2017-04-14,2.1,22.5,0,,,W,35,16:05,10.0,80,,ENE,4,1023.7,22.0,38,,NW,17,1018.8
,2017-04-15,5.5,20.0,0.2,,,N,26,13:10,10.8,82,8,SSE,6,1021.8,19.2,43,,NNW,19,1018.1
,2017-04-16,1.1,20.9,0,,,WSW,28,15:02,10.3,77,,SSW,7,1020.8,20.2,41,6,W,15,1018.4
,2017-04-17,6.3,22.5,0,,,NNW,26,13:57,13.5,79,, ,Calm,1024.4,22.5,42,,NW,13,1021.2
,2017-04-18,10.1,24.5,0,,,N,46,16:54,14.8,83,6,S,7,1027.4,23.4,28,,SSE,7,1024.8
,2017-04-19,9.2,21.5,4.0,,,ENE,31,14:51,14.6,81,,SW,2,1032.1,20.5,50,,ENE,20,1028.4
,2017-04-20,6.6,22.7,0,,,NW,20,15:23,12.9,97,8,ESE,9,1031.2,22.1,44,,NW,9,1026.4
,2017-04-21,7.4,19.9,0,,,W,24,14:12,13.3,82,8,SSW,2,1028.1,19.0,57,6,WNW,15,1024.9
,2017-04-22,11.2,21.5,0,,,WNW,24,15:59,14.1,87,8,S,9,1026.7,20.9,49,,WNW,11,1022.6
,2017-04-23,4.7,22.6,0,,,W,20,16:16,13.1,79,,N,6,1025.3,22.1,36,,WSW,9,1021.3
,2017-04-24,8.2,22.4,0,,,NW,26,13:33,11.7,99,8,S,6,1023.4,21.5,48,4,WNW,13,1018.0
,2017-04-25,10.6,17.2,2.2,,,NNW,54,11:13,15.4,90,8,NNE,6,1011.8,16.6,87,8,NW,33,1007.0
,2017-04-26,11.0,13.5,5.8,,,WNW,37,08:52,11.8,84,7,WNW,20,1005.8,12.5,74,8,NW,9,1005.2
,2017-04-27,2.7,13.9,4.0,,,S,43,09:49,8.9,62,,S,26,1016.9,13.8,49,,S,22,1016.1
,2017-04-28,-1.8,16.5,0,,,WNW,28,16:33,7.4,68,, ,Calm,1023.5,16.0,43,,NNW,11,1020.7
,2017-04-29,-1.4,17.1,0,,,N,22,13:19,4.5,99,8,N,6,1022.2,16.5,52,,NW,13,1019.3
,2017-04-30,3.1,18.9,0,,,NW,19,12:31,10.3,87,,W,2,1023.6,18.5,47,,NNE,11,1020.4
,2017-05-1,1.5,19.9,0,,,NNW,48,12:42,8.5,90,2, ,Calm,1018.4,18.6,52,2,NW,24,1015.5
,2017-05-2,5.2,16.0,0,,,NW,37,15:10,10.9,80,4, ,Calm,1018.7,14.7,65,8,NW,24,1017.8
,2017-05-3,0.6,16.7,0,,,SE,31,13:39,8.0,62,,SSE,20,1029.3,14.3,43,7,ENE,13,1027.6
,2017-05-4,-0.1,17.6,0,,,ENE,24,18:16,7.9,73,,SSE,6,1032.8,16.2,46,3,NNE,11,1029.3
,2017-05-5,2.3,19.1,0,,,NNW,30,14:34,9.4,92,6, ,Calm,1032.0,17.6,51,2,NNW,19,1027.7
,2017-05-6,1.8,17.3,0.2,,,NNW,43,13:19,7.9,98,7,SSW,7,1025.5,16.8,70,5,NW,26,1021.6
,2017-05-7,4.2,15.2,0,,,NW,39,03:05,10.4,45,,WNW,17,1025.5,14.2,46,,N,20,1024.3
,2017-05-8,-4.4,15.2,0,,,S,31,17:51,7.6,64,,SSE,6,1029.4,13.7,45,4,ESE,13,1026.3
,2017-05-9,-1.0,17.7,0,,,S,17,10:18,9.2,68,,ESE,6,1028.5,16.9,33,,SE,6,1024.4
,2017-05-10,-2.0,18.5,0,,,SW,17,13:33,7.1,81,,ESE,6,1026.8,17.2,39,,NW,4,1022.8
,2017-05-11,-1.7,18.8,0,,,WNW,20,15:16,6.8,76,, ,Calm,1026.2,17.3,37,,WNW,9,1023.7
,2017-05-12,-0.6,16.2,0,,,NNW,15,15:09,5.8,91,8,SSE,9,1029.1,15.8,52,8,W,7,1024.8
,2017-05-13,3.4,18.9,0,,,ESE,19,19:33,9.2,85,1, ,Calm,1025.5,18.6,38,,NNE,9,1022.1
,2017-05-14,7.0,15.9,0,,,NW,30,12:09,12.7,81,8,SE,11,1023.8,13.3,82,8,SE,11,1020.7
,2017-05-15,3.3,17.1,0.6,,,SSW,35,11:48,7.4,99,1, ,Calm,1019.9,16.5,45,,S,22,1016.3
,2017-05-16,0.3,16.8,0,,,S,28,00:06,7.9,77,,N,4,1019.6,16.4,48,,W,9,1017.3
,2017-05-17,-1.0,16.8,0,,,SW,19,13:38,4.7,96,,N,7,1023.9,16.1,49,,WSW,9,1021.4
,2017-05-18,4.6,19.1,0,,,ESE,30,15:54,11.4,79,1, ,Calm,1027.7,18.3,51,,ENE,19,1024.7
,2017-05-19,9.8,15.9,0,,,E,37,01:20,13.9,78,7,E,13,1026.0,14.6,87,8,E,9,1021.3
,2017-05-20,8.8,17.8,31.2,,,SE,33,05:39,11.3,93,5,N,4,1019.8,16.3,63,1,NW,17,1017.2
,2017-05-21,0.7,17.2,0.2,,,NW,26,13:01,5.6,99,4, ,Calm,1023.2,16.3,48,,N,11,1020.9
,2017-05-22,0.2,18.1,0,,,W,17,13:56,7.3,87,,SSE,6,1026.1,17.6,44,,WSW,11,1022.1
,2017-05-23,1.1,17.6,0,,,NW,39,16:02,5.6,99,8, ,Calm,1023.4,16.2,63,,N,26,1018.1
,2017-05-24,5.5,15.9,1.8,,,WNW,50,12:54,12.6,84,,NNW,19,1015.8,14.3,55,,WNW,30,1015.0
,2017-05-25,0.8,12.5,0,,,NW,20,13:39,4.4,99,8,SE,9,1022.6,11.5,77,,WSW,13,1020.0
,2017-05-26,0.4,16.0,0,,,NNW,17,15:04,4.5,99,8,ENE,4,1023.9,15.7,47,,NNW,11,1021.0
,2017-05-27,0.7,16.0,0,,,NW,30,13:53,8.4,98,7, ,Calm,1022.6,15.2,59,,NW,15,1017.9
,2017-05-28,0.0,14.3,0.2,,,NW,61,14:11,10.7,80,7,NNW,26,1011.6,12.3,65,6,NW,33,1009.0
,2017-05-29,3.3,11.7,0,,,WNW,39,09:55,7.0,64,,NW,22,1018.0,10.4,50,,WNW,24,1019.0
,2017-05-30,-4.5,12.6,0,,,NW,43,15:46,2.0,87,,E,7,1023.1,10.9,63,1,NW,31,1021.4
,2017-05-31,-0.7,11.0,0,,,S,50,12:38,6.3,59,,S,17,1028.2,10.1,44,,S,33,1027.9
,2017-06-1,-4.2,13.0,0,,,SSE,33,10:46,5.4,70,,N,6,1034.9,12.4,39,,NW,9,1033.0
,2017-06-2,-5.1,12.9,0,,,SSW,35,10:32,2.7,86,, ,Calm,1035.9,12.0,48,,SSE,17,1033.1
,2017-06-3,-4.2,15.4,0,,,W,19,14:09,5.4,82,, ,Calm,1033.9,14.5,51,1,NNW,13,1030.6
,2017-06-4,-3.3,13.9,0.2,,,NNW,20,14:33,1.2,99,8,N,4,1030.1,13.3,50,,NW,13,1025.6
,2017-06-5,-3.8,12.7,0,,,NNW,24,15:16,1.4,96,, ,Calm,1026.8,12.5,55,,NNW,15,1022.8
,2017-06-6,-3.2,12.8,0.2,,,SSE,56,23:25,5.6,84,8,S,7,1021.6,10.1,54,8,S,22,1020.8
,2017-06-7,5.6,12.6,0,,,S,56,07:30,8.3,68,,S,31,1026.0,12.2,60,8,S,35,1025.6
,2017-06-8,5.7,17.2,0,,,SSE,22,00:02,10.2,78,6,SSE,9,1028.3,16.4,51,,NW,11,1025.4
,2017-06-9,5.5,13.5,0.4,,,SE,33,13:12,9.9,85,1,ESE,6,1029.8,12.0,68,8,SE,17,1030.2
,2017-06-10,5.1,14.1,0,,,SSE,30,10:39,10.2,77,1,SSE,13,1035.0,12.9,64,7,SE,7,1032.9
,2017-06-11,-0.1,16.0,0,,,E,17,20:52,4.4,99,8,SSE,7,1031.8,15.3,63,,WSW,7,1026.8
,2017-06-12,-1.7,15.2,0.2,,,W,15,16:45,4.2,99,8, ,Calm,1028.4,14.3,57,1,W,7,1025.5
,2017-06-13,-3.0,15.7,0,,,W,17,15:40,3.6,88,,NNW,2,1032.6,15.3,53,,WSW,6,1030.5
,2017-06-14,-3.1,15.3,0.2,,,NNW,20,13:05,2.2,99,8,SSE,6,1033.9,14.8,57,,NNW,15,1029.9
,2017-06-15,-2.8,9.9,0.2,,,NNW,11,11:27,2.5,99,8,WSW,7,1029.9,9.5,71,8,SW,9,1027.0
,2017-06-16,-2.0,11.5,0.2,,,SW,11,09:20,3.0,99,8,SSW,6,1027.9,11.2,70,8,W,7,1025.2
,2017-06-17,2.9,13.0,0,,,NNW,13,02:56,9.2,89,8,SE,7,1026.2,12.8,71,8,SSW,6,1023.8
,2017-06-18,0.8,15.0,0,,,SSE,33,10:40,7.3,80,,ESE,9,1029.6,14.7,41,,SSW,13,1028.3
,2017-06-19,-3.6,15.7,0,,,NW,15,13:10,2.2,96,, ,Calm,1033.7,15.5,44,,NW,7,1030.1
,2017-06-20,-2.9,13.3,0,,,NW,24,16:22,3.3,99,7,SSE,6,1031.3,12.9,69,,WSW,11,1026.6
,2017-06-21,-2.4,14.7,0.2,,,WSW,15,15:27,0.1,99,2,S,6,1029.2,14.5,50,,SW,11,1026.5
,2017-06-22,-0.4,13.9,0,,,NW,37,12:53,4.0,99,7,NNW,2,1029.9,13.3,56,,NNW,22,1025.6
,2017-06-23,-2.9,13.3,0.4,,,NNW,35,14:12,0.1,99,8,N,7,1022.2,12.4,54,,NNW,22,1016.6
,2017-06-24,0.1,14.4,0,,,NW,48,14:33,9.1,68,,N,20,1017.5,13.0,45,,NW,28,1016.2
,2017-06-25,-4.3,14.5,0,,,WNW,54,13:38,2.3,81,,SE,9,1018.9,12.0,49,,WNW,28,1016.5
,2017-06-26,-3.2,13.8,0,,,NNW,28,13:45,4.8,90,1,SE,9,1023.2,12.8,50,1,N,13,1022.5
,2017-06-27,-4.1,11.3,0,,,NNW,17,13:09,2.3,94,, ,Calm,1028.0,10.5,62,8,NNW,9,1024.5
,2017-06-28,2.1,12.4,0,,,N,30,15:59,5.8,97,7,S,2,1024.1,11.7,59,5,NNW,20,1021.8
,2017-06-29,-4.1,10.6,0.2,,,NW,24,21:32,-0.3,99,8,N,7,1023.7,9.8,65,1,WNW,15,1020.2
,2017-06-30,-4.3,11.5,0,,,S,28,11:02,1.8,89,, ,Calm,1027.0,10.6,35,,W,15,1026.0
,2017-07-1,-8.7,12.1,0,,,S,24,00:10,-0.5,81,,N,2,1032.3,11.7,37,,N,6,1029.1
,2017-07-2,-8.2,13.8,0,,,NNW,19,14:47,-0.3,87,,WNW,6,1029.1,13.5,26,,NNW,11,1024.0
,2017-07-3,-7.1,10.6,0,,,NW,33,23:33,-1.1,81,8,NNW,9,1021.8,8.9,64,8,SW,7,1015.3
,2017-07-4,-1.1,13.9,0,,,NW,57,15:33,9.1,63,,NNW,30,1013.9,10.7,67,5,NW,33,1012.3
,2017-07-5,6.6,13.3,0,,,NNW,41,08:53,8.9,82,2,NNW,31,1014.4,9.8,77,6,WNW,17,1012.4
,2017-07-6,-2.3,12.7,1.6,,,NW,35,13:31,4.9,91,,SE,7,1019.0,11.8,45,,WNW,24,1015.6
,2017-07-7,-2.6,12.3,0.6,,,NW,44,13:59,2.1,99,8, ,Calm,1013.7,11.0,46,7,WNW,26,1011.0
,2017-07-8,-5.1,,0,,,,,,2.3,99,,SW,6,1016.9,10.4,66,7,NW,19,1016.1
