,"Date","Minimum temperature (°C)","Maximum temperature (°C)","Rainfall (mm)","Evaporation (mm)","Sunshine (hours)","Direction of maximum wind gust ","Speed of maximum wind gust (km/h)","Time of maximum wind gust","9am Temperature (°C)","9am relative humidity (%)","9am cloud amount (oktas)","9am wind direction","9am wind speed (km/h)","9am MSL pressure (hPa)","3pm Temperature (°C)","3pm relative humidity (%)","3pm cloud amount (oktas)","3pm wind direction","3pm wind speed (km/h)","3pm MSL pressure (hPa)"
,2016-07-16,7.4,14.6,0,,,WNW,19,10:41,9.3,92,,NW,4,1033.2,14.3,57,,WNW,4,1030.4
,2016-07-17,0.2,15.6,0,,,NNE,28,21:27,3.4,96,,NW,2,1028.1,15.1,54,,NNW,9,1023.2
,2016-07-18,3.3,19.4,0,,,NW,46,12:01,15.6,64,,NNW,24,1017.8,17.7,58,,NNW,22,1015.5
,2016-07-19,12.1,14.9,0.2,,,WNW,30,01:24,12.8,92,,WNW,7,1021.8,14.1,89,,WNW,7,1020.4
,2016-07-20,8.3,16.0,0.4,,,WNW,15,01:04,9.9,96,,WNW,4,1023.3,14.5,78,,NE,9,1021.3
,2016-07-21,3.7,18.4,1.2,,,N,37,00:00,8.6,97,, ,Calm,1015.9,17.8,70,,NW,22,1010.5
,2016-07-22,8.6,17.4,8.8,,,WSW,70,13:00,14.9,92,,NW,19,995.7,13.1,92,,NW,20,993.9
,2016-07-23,6.6,11.0,9.2,,,NW,74,01:11,7.9,63,,W,17,1004.2,8.6,80,,W,24,1007.9
,2016-07-24,2.8,12.4,0.8,,,NNW,44,14:51,6.1,93,,NNE,6,1009.7,11.3,62,,NNW,28,1005.1
,2016-07-25,6.1,14.7,0,,,WNW,72,17:27,9.7,91,,WNW,28,1007.6,13.1,56,,NNW,35,1002.3
,2016-07-26,5.4,10.8,6.6,,,W,48,00:28,7.1,77,,NNW,20,1011.6,10.1,64,,NNW,19,1008.6
,2016-07-27,7.1,12.4,0,,,W,43,14:41,9.4,89,,SW,20,1013.3,11.1,69,,W,20,1017.5
,2016-07-28,8.6,15.2,0,,,NW,52,10:55,10.8,91,,NW,20,1022.5,14.7,72,,WNW,24,1021.4
