,"Date","Minimum temperature (°C)","Maximum temperature (°C)","Rainfall (mm)","Evaporation (mm)","Sunshine (hours)","Direction of maximum wind gust ","Speed of maximum wind gust (km/h)","Time of maximum wind gust","9am Temperature (°C)","9am relative humidity (%)","9am cloud amount (oktas)","9am wind direction","9am wind speed (km/h)","9am MSL pressure (hPa)","3pm Temperature (°C)","3pm relative humidity (%)","3pm cloud amount (oktas)","3pm wind direction","3pm wind speed (km/h)","3pm MSL pressure (hPa)"
,2016-07-12,10.7,13.7,0,2.6,7.1,NW,63,13:12,12.5,58,5,NNW,26,996.9,11.4,51,5,NNW,22,998.3
,2016-07-13,4.5,12.0,0.4,3.2,8.4,NW,43,00:01,6.7,67,1,WNW,15,1015.6,11.5,55,5,WNW,17,1020.9
,2016-07-14,6.6,14.0,1.0,3.0,4.5,NNW,43,13:53,8.8,68,3,N,13,1028.8,13.0,52,7,NW,15,1027.5
,2016-07-15,8.8,14.1,0,0.8,0.1,NW,20,00:41,11.7,64,7,NW,11,1031.9,13.7,63,7,NW,9,1030.3
,2016-07-16,7.8,13.7,0,1.2,8.1,SSW,17,11:20,10.5,70,5,NE,6,1033.4,13.4,57,1,SW,7,1030.4
,2016-07-17,3.1,16.1,0,1.8,8.1,N,56,13:23,9.7,77,1,N,20,1028.1,15.6,45,3,N,28,1024.3
,2016-07-18,9.6,17.7,0,4.6,5.1,N,52,06:38,13.2,75,7,N,26,1019.4,16.4,68,6,NNW,19,1016.9
,2016-07-19,12.6,16.0,0,1.8,0.2,S,20,12:42,13.8,79,7, ,Calm,1022.1,15.1,68,8,S,2,1020.6
,2016-07-20,9.8,16.1,1.8,0.2,6.3,SSW,17,14:45,11.5,97,7,NNW,2,1023.1,14.4,76,4,SSW,9,1021.1
,2016-07-21,6.9,18.1,1.8,2.0,4.5,N,50,22:24,9.3,100,7,NNE,6,1016.5,18.0,65,2,N,20,1011.4
,2016-07-22,9.2,18.3,7.8,1.4,1.8,N,59,02:06,16.8,76,7,N,15,996.9,12.8,73,7,WNW,15,995.4
,2016-07-23,7.5,11.6,2.8,3.4,5.9,WSW,44,02:58,8.9,59,3,WNW,11,1004.5,9.5,65,7,WNW,15,1008.6
,2016-07-24,4.7,11.4,0.8,1.4,6.9,N,48,11:41,6.4,76,1,NNE,15,1010.8,10.7,64,7,N,20,1006.6
,2016-07-25,6.3,14.3,0,2.6,4.7,NNW,59,15:39,9.5,72,6,N,13,1008.9,13.3,51,7,NNW,26,1004.7
,2016-07-26,6.5,11.0,4.8,2.2,1.0,NNW,46,11:24,8.0,68,8,N,15,1013.0,10.2,60,7,N,17,1010.0
,2016-07-27,7.5,12.9,0.4,2.0,1.9,N,37,00:25,9.9,92,7,SW,9,1012.9,12.3,50,6,WSW,11,1017.4
,2016-07-28,6.9,15.2,0,2.0,1.9,NW,37,13:13,10.2,73,5,N,15,1023.7,15.1,52,7,WNW,13,1022.3
,2016-07-29,10.2,15.3,0,2.2,0.5,NNW,31,09:18,11.8,76,7,N,15,1021.4,15.2,67,7,WNW,11,1019.3
,2016-07-30,9.1,13.8,2.4,1.6,3.0,N,59,21:01,11.2,85,6,N,19,1021.0,12.6,74,7,N,28,1016.6
,2016-07-31,10.3,17.0,2.0,1.4,9.1,NNW,52,00:14,11.6,86,3,N,11,1016.8,16.6,39,2,NW,15,1014.3
,2016-08-1,11.2,14.4,2.8,2.6,0.0,N,39,05:35,12.5,89,7,N,15,1010.8,13.5,80,7,N,19,1009.3
